#
#   version : 20090611
#    num_fr : 22
#      time : 20100304 08:32:12.255 UTC
#      unix : 1267691532.255634
#       ntp : LOCK 1237 456252 622
#       seq : 56264611
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.501  3717 56264596  141.277  230.106  45.815  -30.262  -6.50  -6.50  0000
   30  -0.467  5021 56264597  141.598  230.053  45.726  -30.243  -7.44  -7.44  0000
   31  -0.434  3732 56264598  142.625  229.339  45.447  -30.002  -7.94  -7.94  0000
   32  -0.400  7015 56264599  142.699  229.043  45.430  -29.903  -8.33  -8.33  0000
   33  -0.367  7755 56264600  142.836  228.840  45.394  -29.835  -8.51  -8.51  0000
   34  -0.334  7350 56264601  144.555  228.142  44.924  -29.588  -8.81  -8.81  0000
   35  -0.300  8335 56264602  144.762  227.858  44.870  -29.491  -8.99  -8.99  0000
   36  -0.267  8002 56264603  144.837  227.110  44.861  -29.239  -9.04  -9.04  0000
   37  -0.234  9707 56264604  144.128  226.353  45.070  -28.995  -9.24  -9.24  0000
   38  -0.200 10056 56264605  144.321  226.118  45.021  -28.914  -9.38  -9.38  0000
   39  -0.167 10199 56264606  145.256  225.655  44.768  -28.746  -9.85  -9.85  0000
   40  -0.133 11317 56264607  145.424  225.044  44.733  -28.538  -9.97  -9.97  0000
   41  -0.100 11195 56264608  145.552  224.685  44.704  -28.415  -9.98  -9.98  0000
   42  -0.067 12383 56264609  146.290  223.864  44.515  -28.126  -9.96  -9.96  0000
   43  -0.033 11588 56264610  146.429  222.677  44.503  -27.723 -10.09 -10.09  0000
   44   0.000 12630 56264611  146.531  222.270  44.484  -27.584 -10.13 -10.13  0000
   45   0.033 10610 56264612  146.929  221.966  44.380  -27.472 -10.13 -10.13  0000
   46   0.067 11338 56264613  147.406  220.722  44.279  -27.040  -9.73  -9.73  0000
   47   0.100  8267 56264614  147.854  220.372  44.164  -26.910  -9.08  -9.08  0000
   48   0.133  6623 56264615  148.357  219.509  44.048  -26.603  -8.89  -8.89  0000
   49   0.167 10136 56264616  148.834  219.012  43.930  -26.421  -9.41  -9.41  0000
   50   0.200  4543 56264617  148.824  218.229  43.956  -26.154  -7.84  -7.84  0000
