#
#   version : 20090611
#    num_fr : 10
#      time : 20091216 12:51:17.701 UTC
#      unix : 1260967877.701232
#       ntp : LOCK 3250 380583 696
#       seq : 113128671
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : 
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.234  3436 113128664  277.909  416.056  47.860 -112.490  -7.41  -7.41  0000
   30  -0.200  4672 113128665  275.918  417.925  48.466 -111.970  -7.75  -7.75  0000
   31  -0.167  4580 113128666  273.921  418.281  48.674 -111.362  -8.11  -8.11  0000
   32  -0.133  6012 113128667  272.482  420.651  49.390 -111.069  -8.33  -8.33  0000
   33  -0.100  6038 113128668  271.516  420.533  49.417 -110.761  -8.95  -8.95  0000
   34  -0.067  9147 113128669  269.938  421.688  49.822 -110.354  -9.40  -9.40  0000
   35  -0.033  8227 113128670  268.592  423.441  50.375 -110.065  -9.59  -9.59  0000
   36   0.000 10365 113128671  267.378  424.903  50.843 -109.802  -9.98  -9.98  0000
   37   0.033  7646 113128672  266.038  426.219  51.283 -109.495  -9.35  -9.35  0000
   38   0.067  3317 113128673  265.069  427.750  51.756 -109.318  -7.35  -7.35  0000
