#
#   version : 20090611
#    num_fr : 19
#      time : 20100812 09:21:02.171 UTC
#      unix : 1281604862.171142
#       ntp : LOCK -560 303863 568
#       seq : 6527213
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.434  1440 6527200  465.925  450.646  71.706 -161.233  -6.24  -6.24  0000
   31  -0.400  1754 6527201  466.125  451.268  71.890 -161.193  -6.74  -6.74  0000
   32  -0.367  2457 6527202  466.148  452.745  72.246 -161.015  -7.44  -7.44  0000
   33  -0.334  3390 6527203  466.956  454.422  72.793 -160.960  -8.12  -8.12  0000
   34  -0.300  4026 6527204  467.060  455.701  73.119 -160.825  -8.36  -8.36  0000
   35  -0.267  4517 6527205  467.880  457.000  73.580 -160.820  -8.60  -8.60  0000
   36  -0.234  4547 6527206  468.314  458.575  74.039 -160.712  -8.56  -8.56  0000
   37  -0.200  5285 6527207  468.536  459.715  74.354 -160.618  -8.94  -8.94  0000
   38  -0.167  6014 6527208  468.694  460.902  74.671 -160.507  -9.16  -9.16  0000
   39  -0.133  7297 6527209  469.487  462.290  75.152 -160.489  -9.33  -9.33  0000
   40  -0.100  7661 6527210  469.701  463.684  75.531 -160.367  -9.55  -9.55  0000
   41  -0.067 11018 6527211  469.912  465.243  75.950 -160.226 -10.09 -10.09  0000
   42  -0.033 10723 6527212  469.859  465.939  76.111 -160.138 -10.15 -10.15  0000
   43   0.000 12192 6527213  470.121  467.783  76.612 -159.976 -10.37 -10.37  0000
   44   0.033 10721 6527214  470.714  468.185  76.819 -160.037 -10.18 -10.18  0000
   45   0.067  9449 6527215  471.521  469.936  77.398 -159.985  -9.60  -9.60  0000
   46   0.100  5148 6527216  471.691  470.410  77.546 -159.963  -8.62  -8.62  0000
   47   0.133  6467 6527217  472.056  471.803  77.958 -159.874  -9.18  -9.18  0000
   48   0.167  5252 6527218  471.893  472.596  78.126 -159.758  -9.11  -9.11  0000
