#
#   version : 20090611
#    num_fr : 47
#      time : 20100828 08:46:13.095 UTC
#      unix : 1282985173.095603
#       ntp : LOCK 6 750372 738
#       seq : 37201816
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -1.168  2639 37201781  244.565   79.880  44.918   33.658  -6.40  -6.40  0000
   30  -1.134  3277 37201782  242.777   78.625  45.437   33.282  -6.68  -6.68  0000
   31  -1.101  3470 37201783  242.780   76.876  45.877   33.523  -7.12  -7.12  0000
   32  -1.068  3192 37201784  243.439   75.519  46.146   33.905  -7.22  -7.22  0000
   33  -1.034  3751 37201785  244.656   73.402  46.549   34.549  -7.37  -7.37  0000
   34  -1.001  3892 37201786  244.557   72.161  46.876   34.679  -7.33  -7.33  0000
   35  -0.968  3714 37201787  243.484   70.096  47.520   34.622  -7.41  -7.41  0000
   36  -0.934  3666 37201788  243.960   68.788  47.804   34.926  -7.60  -7.60  0000
   37  -0.901  3788 37201789  244.688   67.412  48.079   35.308  -7.75  -7.75  0000
   38  -0.868  4456 37201790  244.783   65.632  48.528   35.550  -7.96  -7.96  0000
   39  -0.834  4401 37201791  243.784   63.852  49.093   35.472  -8.10  -8.10  0000
   40  -0.801  4485 37201792  244.256   62.647  49.355   35.749  -7.97  -7.97  0000
   41  -0.767  4304 37201793  244.828   61.115  49.693   36.089  -7.98  -7.98  0000
   42  -0.734  4415 37201794  244.971   59.415  50.121   36.322  -8.10  -8.10  0000
   43  -0.701  4373 37201795  243.938   57.555  50.712   36.238  -8.11  -8.11  0000
   44  -0.667  4965 37201796  244.727   55.759  51.101   36.656  -8.33  -8.33  0000
   45  -0.634  5211 37201797  244.987   55.056  51.259   36.804  -8.43  -8.43  0000
   46  -0.601  4609 37201798  244.958   53.249  51.737   36.988  -8.25  -8.25  0000
   47  -0.567  4757 37201799  244.114   51.469  52.290   36.944  -8.24  -8.24  0000
   48  -0.534  4597 37201800  245.109   49.823  52.626   37.386  -8.15  -8.15  0000
   49  -0.500  4681 37201801  245.071   47.956  53.124   37.565  -8.30  -8.30  0000
   50  -0.467  4809 37201802  245.121   46.976  53.379   37.676  -8.27  -8.27  0000
   51  -0.434  4983 37201803  244.969   45.093  53.895   37.822  -8.41  -8.41  0000
   52  -0.400  4900 37201804  245.308   43.598  54.261   38.057  -8.42  -8.42  0000
   53  -0.367  5481 37201805  245.248   41.954  54.707   38.199  -8.68  -8.68  0000
   54  -0.334  4951 37201806  245.384   40.981  54.954   38.326  -8.39  -8.39  0000
   55  -0.300  5908 37201807  245.153   39.166  55.464   38.436  -8.60  -8.60  0000
   56  -0.267  5655 37201808  245.538   37.759  55.806   38.665  -8.64  -8.64  0000
   57  -0.234  5983 37201809  245.481   35.905  56.312   38.819  -8.81  -8.81  0000
   58  -0.200  6009 37201810  245.670   35.066  56.521   38.942  -8.64  -8.64  0000
   59  -0.167  6533 37201811  246.527   33.582  56.845   39.292  -8.89  -8.89  0000
   60  -0.133  6603 37201812  245.921   31.877  57.363   39.286  -8.93  -8.93  0000
   61  -0.100  5802 37201813  245.734   31.048  57.606   39.310  -8.64  -8.64  0000
   62  -0.067  7336 37201814  245.982   29.273  58.067   39.524  -8.99  -8.99  0000
   63  -0.033  8366 37201815  246.355   26.278  58.854   39.867  -9.32  -9.32  0000
   64   0.000 11659 37201816  246.316   24.617  59.313   39.993  -9.97  -9.97  0000
   65   0.033  9165 37201817  246.546   25.367  59.087   39.989  -9.53  -9.53  0000
   66   0.067  9100 37201818  246.970   23.582  59.541   40.237  -9.42  -9.42  0000
   67   0.100  7504 37201819  246.961   22.715  59.781   40.303  -9.07  -9.07  0000
   68   0.133  8279 37201820  246.831   20.095  60.516   40.477  -9.36  -9.36  0000
   69   0.167  7891 37201821  247.357   20.486  60.363   40.575  -9.36  -9.36  0000
   70   0.200  6944 37201822  247.231   18.700  60.869   40.682  -8.82  -8.82  0000
   71   0.234  4994 37201823  248.303   17.907  60.999   41.000  -8.40  -8.40  0000
   72   0.267  8323 37201824  247.855   15.877  61.602   41.044  -9.29  -9.29  0000
   73   0.300  5769 37201825  247.865   15.700  61.651   41.059  -8.59  -8.59  0000
   74   0.334  4027 37201826  247.885   14.742  61.917   41.135  -7.58  -7.58  0000
   75   0.367  3179 37201827  248.768   13.645  62.151   41.424  -6.59  -6.59  0000
