#
#   version : 20090611
#    num_fr : 25
#      time : 20140809 03:48:25.728 UTC
#      unix : 1407556105.728187
#       ntp : LOCK 291 875218 247
#       seq : 18980432
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.534  3334 18980416  160.595  126.882  53.079    1.456  -6.52   0.30  0000
   30  -0.501  3861 18980417  160.894  128.139  52.789    1.230  -7.04  -0.22  0000
   31  -0.467  2839 18980418  159.859  128.821  52.910    0.882  -6.97  -0.15  0000
   32  -0.434  4309 18980419  158.932  129.923  52.935    0.461  -7.21  -0.39  0000
   33  -0.400  4898 18980420  158.196  131.056  52.913    0.068  -6.90  -0.08  0000
   34  -0.367  2685 18980421  158.187  132.514  52.668   -0.268  -7.63  -0.81  0000
   35  -0.334  5184 18980422  157.252  133.858  52.663   -0.748  -7.59  -0.77  0000
   36  -0.300  4224 18980423  157.211  134.878  52.503   -0.992  -7.85  -1.03  0000
   37  -0.267  4619 18980424  157.598  136.677  52.114   -1.345  -7.94  -1.12  0000
   38  -0.234  5767 18980425  156.692  138.003  52.114   -1.820  -8.43  -1.61  0000
   39  -0.200  8393 18980426  154.773  139.080  52.402   -2.413  -8.87  -2.05  0000
   40  -0.167  8664 18980427  154.099  140.825  52.287   -2.947  -9.07  -2.25  0000
   41  -0.133  6608 18980428  154.446  142.405  51.955   -3.268  -9.01  -2.19  0000
   42  -0.100  7452 18980429  153.746  143.579  51.943   -3.673  -9.27  -2.45  0000
   43  -0.067  7278 18980430  152.567  144.899  52.030   -4.194  -9.32  -2.50  0000
   44  -0.033 10063 18980431  152.738  147.332  51.619   -4.765  -9.46  -2.64  0000
   45   0.000 10289 18980432  151.964  148.579  51.625   -5.203  -9.50  -2.68  0000
   46   0.033  7092 18980433  151.485  149.988  51.538   -5.633  -9.43  -2.61  0000
   47   0.067  9520 18980434  150.375  152.302  51.481   -6.394  -9.58  -2.76  0000
   48   0.100 10083 18980435  150.004  153.253  51.439   -6.694  -9.54  -2.72  0000
   49   0.133  9487 18980436  149.346  155.102  51.346   -7.269  -9.69  -2.87  0000
   50   0.167  8765 18980437  149.102  156.955  51.152   -7.784  -9.35  -2.53  0000
   51   0.200  8394 18980438  148.134  158.489  51.191   -8.328  -9.29  -2.47  0000
   52   0.234  6902 18980439  147.886  161.681  50.832   -9.200  -9.00  -2.18  0000
   53   0.267  5591 18980440  147.287  162.190  50.921   -9.422  -7.94  -1.12  0000
